date,regime,weights_mode,effective_from,q_noise,r_noise,subfactor_w_ev_ebitda,subfactor_w_fcf_yield,subfactor_w_earnings_yield,subfactor_w_roic,subfactor_w_net_debt_ebitda,subfactor_w_gross_margin,subfactor_w_rev_growth_ttm,subfactor_w_eps_growth_fy1,subfactor_w_rev_growth_ntm,subfactor_w_return_12m_ex1,subfactor_w_return_6m,subfactor_w_return_12m,subfactor_w_eps_revision_1m,subfactor_w_delta_roic,subfactor_w_delta_gross_margin,subfactor_w_delta_oper_margin,subfactor_w_gp_over_assets,subfactor_w_accruals,subfactor_w_piotroski_f_score,subfactor_w_ev_ebit,subfactor_w_book_to_price,subfactor_w_rd_intensity,subfactor_w_high52w_proximity,subfactor_w_market_beta_756d,subfactor_w_idiosyncratic_vol_63d,factor_w_value,factor_w_quality,factor_w_growth,factor_w_momentum,factor_w_revisions,factor_w_prof_momentum,factor_w_lowvol
2014-01-30,NORMAL,dynamic,2013-12-31,0.0018182601775364,0.033794958720524,0.1421313981035096,0.0,4.4040072387122456e-17,4.6974024953345e-17,1.933194749428506e-18,5.3792816021286716e-18,1.092268952277384e-17,0.0979832811698321,0.0,0.759885320726658,0.0,0.0,2.0117527653708305e-17,6.285173318960449e-18,6.464796601628521e-18,2.330732770730649e-17,9.204308930566079e-18,0.0,1.3010426069826053e-17,1.1700407532494265e-17,0.0,1.5697718938764084e-17,0.0,0.0,1.5332377280076988e-17,0.14213139810350967,9.219895524405839e-17,0.09798328116983211,0.759885320726658,2.0117527653708305e-17,3.605729762789546e-17,1.5332377280076988e-17
2014-02-28,CALM,dynamic,2014-02-28,0.0018182601775364,0.033794958720524,0.1421313981035096,0.0,4.4040072387122456e-17,4.6974024953345e-17,1.933194749428506e-18,5.3792816021286716e-18,1.092268952277384e-17,0.0979832811698321,0.0,0.759885320726658,0.0,0.0,2.0117527653708305e-17,6.285173318960449e-18,6.464796601628521e-18,2.330732770730649e-17,9.204308930566079e-18,0.0,1.3010426069826053e-17,1.1700407532494265e-17,0.0,1.5697718938764084e-17,0.0,0.0,1.5332377280076988e-17,0.14213139810350967,9.219895524405839e-17,0.09798328116983211,0.759885320726658,2.0117527653708305e-17,3.605729762789546e-17,1.5332377280076988e-17
2014-03-31,CALM,dynamic,2014-03-31,0.0018182601775364,0.033794958720524,0.1421313981035096,0.0,4.4040072387122456e-17,4.6974024953345e-17,1.933194749428506e-18,5.3792816021286716e-18,1.092268952277384e-17,0.0979832811698321,0.0,0.759885320726658,0.0,0.0,2.0117527653708305e-17,6.285173318960449e-18,6.464796601628521e-18,2.330732770730649e-17,9.204308930566079e-18,0.0,1.3010426069826053e-17,1.1700407532494265e-17,0.0,1.5697718938764084e-17,0.0,0.0,1.5332377280076988e-17,0.14213139810350967,9.219895524405839e-17,0.09798328116983211,0.759885320726658,2.0117527653708305e-17,3.605729762789546e-17,1.5332377280076988e-17
2014-04-30,CALM,dynamic,2014-04-30,0.0018182601775364,0.033794958720524,0.1421313981035096,0.0,4.4040072387122456e-17,4.6974024953345e-17,1.933194749428506e-18,5.3792816021286716e-18,1.092268952277384e-17,0.0979832811698321,0.0,0.759885320726658,0.0,0.0,2.0117527653708305e-17,6.285173318960449e-18,6.464796601628521e-18,2.330732770730649e-17,9.204308930566079e-18,0.0,1.3010426069826053e-17,1.1700407532494265e-17,0.0,1.5697718938764084e-17,0.0,0.0,1.5332377280076988e-17,0.14213139810350967,9.219895524405839e-17,0.09798328116983211,0.759885320726658,2.0117527653708305e-17,3.605729762789546e-17,1.5332377280076988e-17
2014-05-30,CALM,dynamic,2014-04-30,0.0018182601775364,0.033794958720524,0.1421313981035096,0.0,4.4040072387122456e-17,4.6974024953345e-17,1.933194749428506e-18,5.3792816021286716e-18,1.092268952277384e-17,0.0979832811698321,0.0,0.759885320726658,0.0,0.0,2.0117527653708305e-17,6.285173318960449e-18,6.464796601628521e-18,2.330732770730649e-17,9.204308930566079e-18,0.0,1.3010426069826053e-17,1.1700407532494265e-17,0.0,1.5697718938764084e-17,0.0,0.0,1.5332377280076988e-17,0.14213139810350967,9.219895524405839e-17,0.09798328116983211,0.759885320726658,2.0117527653708305e-17,3.605729762789546e-17,1.5332377280076988e-17
2014-06-30,CALM,dynamic,2014-06-30,0.0018182601775364,0.033794958720524,0.1421313981035096,0.0,4.4040072387122456e-17,4.6974024953345e-17,1.933194749428506e-18,5.3792816021286716e-18,1.092268952277384e-17,0.0979832811698321,0.0,0.759885320726658,0.0,0.0,2.0117527653708305e-17,6.285173318960449e-18,6.464796601628521e-18,2.330732770730649e-17,9.204308930566079e-18,0.0,1.3010426069826053e-17,1.1700407532494265e-17,0.0,1.5697718938764084e-17,0.0,0.0,1.5332377280076988e-17,0.14213139810350967,9.219895524405839e-17,0.09798328116983211,0.759885320726658,2.0117527653708305e-17,3.605729762789546e-17,1.5332377280076988e-17
2014-07-31,NORMAL,dynamic,2014-07-31,0.0017938596147052,0.0298304995761452,0.0366301366629494,0.0313653043879078,0.0,0.0530326709972895,0.0,0.0,0.0,0.0,0.0,0.6692445574806859,4.377980932158927e-17,9.651350484952991e-17,8.065525178983091e-18,4.646138583378821e-18,0.0322339010904477,1.1399505952800118e-17,1.907154797536471e-17,0.0,0.0,1.4143242815200874e-17,0.1774934293807192,1.5717686854885372e-17,4.849259678501364e-18,0.0,0.0,0.2454888704315764,0.05303267099728953,0.0,0.669244557480686,8.065525178983091e-18,0.03223390109044772,0.0
2014-08-29,CALM,dynamic,2014-07-31,0.0017938596147052,0.0298304995761452,0.0366301366629494,0.0313653043879078,0.0,0.0530326709972895,0.0,0.0,0.0,0.0,0.0,0.6692445574806859,4.377980932158927e-17,9.651350484952991e-17,8.065525178983091e-18,4.646138583378821e-18,0.0322339010904477,1.1399505952800118e-17,1.907154797536471e-17,0.0,0.0,1.4143242815200874e-17,0.1774934293807192,1.5717686854885372e-17,4.849259678501364e-18,0.0,0.0,0.2454888704315764,0.05303267099728953,0.0,0.669244557480686,8.065525178983091e-18,0.03223390109044772,0.0
2014-09-30,NORMAL,dynamic,2014-09-30,0.0017938596147052,0.0298304995761452,0.0366301366629494,0.0313653043879078,0.0,0.0530326709972895,0.0,0.0,0.0,0.0,0.0,0.6692445574806859,4.377980932158927e-17,9.651350484952991e-17,8.065525178983091e-18,4.646138583378821e-18,0.0322339010904477,1.1399505952800118e-17,1.907154797536471e-17,0.0,0.0,1.4143242815200874e-17,0.1774934293807192,1.5717686854885372e-17,4.849259678501364e-18,0.0,0.0,0.2454888704315764,0.05303267099728953,0.0,0.669244557480686,8.065525178983091e-18,0.03223390109044772,0.0
2014-10-31,CALM,dynamic,2014-10-31,0.0017938596147052,0.0298304995761452,0.0366301366629494,0.0313653043879078,0.0,0.0530326709972895,0.0,0.0,0.0,0.0,0.0,0.6692445574806859,4.377980932158927e-17,9.651350484952991e-17,8.065525178983091e-18,4.646138583378821e-18,0.0322339010904477,1.1399505952800118e-17,1.907154797536471e-17,0.0,0.0,1.4143242815200874e-17,0.1774934293807192,1.5717686854885372e-17,4.849259678501364e-18,0.0,0.0,0.2454888704315764,0.05303267099728953,0.0,0.669244557480686,8.065525178983091e-18,0.03223390109044772,0.0
